product_name,category,gender,details,description,MSRP
Mercedes-Benz E-Class 2016,Coupe,Women,"premium unleaded (required), 402.0 HP, AUTOMATIC, rear wheel drive, Luxury,High-Performance, Midsize","Women Coupe Mercedes-Benz E-Class 2016 premium unleaded (required), 402.0 HP, AUTOMATIC, rear wheel drive, Luxury,High-Performance, Midsize",60300
Mercedes-Benz E-Class 2016,Convertible,Women,"premium unleaded (required), 329.0 HP, AUTOMATIC, rear wheel drive, Luxury,Performance, Midsize","Women Convertible Mercedes-Benz E-Class 2016 premium unleaded (required), 329.0 HP, AUTOMATIC, rear wheel drive, Luxury,Performance, Midsize",62250
Mercedes-Benz E-Class 2016,Convertible,Women,"premium unleaded (required), 402.0 HP, AUTOMATIC, rear wheel drive, Luxury,High-Performance, Midsize","Women Convertible Mercedes-Benz E-Class 2016 premium unleaded (required), 402.0 HP, AUTOMATIC, rear wheel drive, Luxury,High-Performance, Midsize",68700
Mercedes-Benz E-Class 2016,Wagon,Women,"premium unleaded (required), 577.0 HP, AUTOMATIC, all wheel drive, Factory Tuner,Luxury,High-Performance, Midsize","Women Wagon Mercedes-Benz E-Class 2016 premium unleaded (required), 577.0 HP, AUTOMATIC, all wheel drive, Factory Tuner,Luxury,High-Performance, Midsize",104300
Mercedes-Benz E-Class 2016,Sedan,Women,"diesel, 195.0 HP, AUTOMATIC, rear wheel drive, Diesel,Luxury, Midsize","Women Sedan Mercedes-Benz E-Class 2016 diesel, 195.0 HP, AUTOMATIC, rear wheel drive, Diesel,Luxury, Midsize",52650
Mercedes-Benz E-Class 2016,Coupe,Women,"premium unleaded (required), 329.0 HP, AUTOMATIC, all wheel drive, Luxury,Performance, Midsize","Women Coupe Mercedes-Benz E-Class 2016 premium unleaded (required), 329.0 HP, AUTOMATIC, all wheel drive, Luxury,Performance, Midsize",56700
Mercedes-Benz E-Class 2017,Convertible,Women,"premium unleaded (required), 329.0 HP, AUTOMATIC, rear wheel drive, Luxury,Performance, Midsize","Women Convertible Mercedes-Benz E-Class 2017 premium unleaded (required), 329.0 HP, AUTOMATIC, rear wheel drive, Luxury,Performance, Midsize",62600
Mercedes-Benz E-Class 2017,Sedan,Women,"premium unleaded (required), 241.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize","Women Sedan Mercedes-Benz E-Class 2017 premium unleaded (required), 241.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize",54650
Mercedes-Benz E-Class 2017,Coupe,Women,"premium unleaded (required), 329.0 HP, AUTOMATIC, all wheel drive, Luxury,Performance, Midsize","Women Coupe Mercedes-Benz E-Class 2017 premium unleaded (required), 329.0 HP, AUTOMATIC, all wheel drive, Luxury,Performance, Midsize",57050
Mercedes-Benz E-Class 2017,Sedan,Women,"premium unleaded (required), 241.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize","Women Sedan Mercedes-Benz E-Class 2017 premium unleaded (required), 241.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize",52150
Mercedes-Benz E-Class 2017,Coupe,Women,"premium unleaded (required), 329.0 HP, AUTOMATIC, rear wheel drive, Luxury,High-Performance, Midsize","Women Coupe Mercedes-Benz E-Class 2017 premium unleaded (required), 329.0 HP, AUTOMATIC, rear wheel drive, Luxury,High-Performance, Midsize",54550
Mercedes-Benz E-Class 2017,Coupe,Women,"premium unleaded (required), 402.0 HP, AUTOMATIC, rear wheel drive, Luxury,High-Performance, Midsize","Women Coupe Mercedes-Benz E-Class 2017 premium unleaded (required), 402.0 HP, AUTOMATIC, rear wheel drive, Luxury,High-Performance, Midsize",60650
Mercedes-Benz E-Class 2017,Convertible,Women,"premium unleaded (required), 402.0 HP, AUTOMATIC, rear wheel drive, Luxury,High-Performance, Midsize","Women Convertible Mercedes-Benz E-Class 2017 premium unleaded (required), 402.0 HP, AUTOMATIC, rear wheel drive, Luxury,High-Performance, Midsize",69100
Volkswagen e-Golf 2015,4dr Hatchback,Women,"electric, 115.0 HP, DIRECT_DRIVE, front wheel drive, Hatchback, Compact","Women 4dr Hatchback Volkswagen e-Golf 2015 electric, 115.0 HP, DIRECT_DRIVE, front wheel drive, Hatchback, Compact",33450
Volkswagen e-Golf 2015,4dr Hatchback,Women,"electric, 115.0 HP, DIRECT_DRIVE, front wheel drive, Hatchback, Compact","Women 4dr Hatchback Volkswagen e-Golf 2015 electric, 115.0 HP, DIRECT_DRIVE, front wheel drive, Hatchback, Compact",35445
Volkswagen e-Golf 2016,4dr Hatchback,Women,"electric, 115.0 HP, DIRECT_DRIVE, front wheel drive, Hatchback, Compact","Women 4dr Hatchback Volkswagen e-Golf 2016 electric, 115.0 HP, DIRECT_DRIVE, front wheel drive, Hatchback, Compact",28995
Volkswagen e-Golf 2016,4dr Hatchback,Women,"electric, 115.0 HP, DIRECT_DRIVE, front wheel drive, Hatchback, Compact","Women 4dr Hatchback Volkswagen e-Golf 2016 electric, 115.0 HP, DIRECT_DRIVE, front wheel drive, Hatchback, Compact",35595
Ford E-Series Van 2012,Cargo Van,Men,"flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large","Men Cargo Van Ford E-Series Van 2012 flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large",31460
Ford E-Series Van 2012,Cargo Van,Women,"flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Cargo Van Ford E-Series Van 2012 flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",26630
Ford E-Series Van 2012,Cargo Van,Women,"flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Cargo Van Ford E-Series Van 2012 flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",27630
Ford E-Series Van 2012,Cargo Van,Men,"flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large","Men Cargo Van Ford E-Series Van 2012 flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large",28985
Ford E-Series Van 2012,Cargo Van,Men,"flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large","Men Cargo Van Ford E-Series Van 2012 flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large",27840
Ford E-Series Van 2012,Cargo Van,Women,"flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Cargo Van Ford E-Series Van 2012 flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",30560
Ford E-Series Van 2013,Cargo Van,Women,"flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Cargo Van Ford E-Series Van 2013 flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",27325
Ford E-Series Van 2013,Cargo Van,Women,"flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Cargo Van Ford E-Series Van 2013 flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",31485
Ford E-Series Van 2013,Cargo Van,Men,"flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large","Men Cargo Van Ford E-Series Van 2013 flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large",30145
Ford E-Series Van 2013,Cargo Van,Women,"flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Cargo Van Ford E-Series Van 2013 flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",28785
Ford E-Series Van 2013,Cargo Van,Men,"flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large","Men Cargo Van Ford E-Series Van 2013 flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large",28540
Ford E-Series Van 2013,Cargo Van,Men,"flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large","Men Cargo Van Ford E-Series Van 2013 flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large",32385
Ford E-Series Van 2014,Cargo Van,Women,"flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Cargo Van Ford E-Series Van 2014 flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",28600
Ford E-Series Van 2014,Cargo Van,Women,"flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Cargo Van Ford E-Series Van 2014 flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",32760
Ford E-Series Van 2014,Cargo Van,Women,"flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Cargo Van Ford E-Series Van 2014 flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",30060
Ford E-Series Van 2014,Cargo Van,Men,"flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large","Men Cargo Van Ford E-Series Van 2014 flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large",31420
Ford E-Series Van 2014,Cargo Van,Men,"flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large","Men Cargo Van Ford E-Series Van 2014 flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large",33660
Ford E-Series Van 2014,Cargo Van,Men,"flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large","Men Cargo Van Ford E-Series Van 2014 flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large",29815
Ford E-Series Wagon 2012,Passenger Van,Women,"flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford E-Series Wagon 2012 flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",28760
Ford E-Series Wagon 2012,Passenger Van,Women,"flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford E-Series Wagon 2012 flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",34320
Ford E-Series Wagon 2012,Passenger Van,Women,"flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford E-Series Wagon 2012 flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",35620
Ford E-Series Wagon 2012,Passenger Van,Women,"flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford E-Series Wagon 2012 flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",34160
Ford E-Series Wagon 2012,Passenger Van,Women,"flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford E-Series Wagon 2012 flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",31200
Ford E-Series Wagon 2012,Passenger Van,Women,"flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford E-Series Wagon 2012 flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",31855
Ford E-Series Wagon 2013,Passenger Van,Women,"flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford E-Series Wagon 2013 flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",35245
Ford E-Series Wagon 2013,Passenger Van,Women,"flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford E-Series Wagon 2013 flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",36545
Ford E-Series Wagon 2013,Passenger Van,Women,"flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford E-Series Wagon 2013 flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",32785
Ford E-Series Wagon 2013,Passenger Van,Women,"flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford E-Series Wagon 2013 flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",35085
Ford E-Series Wagon 2013,Passenger Van,Women,"flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford E-Series Wagon 2013 flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",29455
Ford E-Series Wagon 2013,Passenger Van,Women,"flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford E-Series Wagon 2013 flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",31900
Ford E-Series Wagon 2014,Passenger Van,Women,"flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford E-Series Wagon 2014 flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",32675
Ford E-Series Wagon 2014,Passenger Van,Women,"flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford E-Series Wagon 2014 flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",37320
Ford E-Series Wagon 2014,Passenger Van,Women,"flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford E-Series Wagon 2014 flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",36020
Ford E-Series Wagon 2014,Passenger Van,Women,"flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford E-Series Wagon 2014 flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",35860
Ford E-Series Wagon 2014,Passenger Van,Women,"flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford E-Series Wagon 2014 flex-fuel (unleaded/E85), 255.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",33560
Ford E-Series Wagon 2014,Passenger Van,Women,"flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford E-Series Wagon 2014 flex-fuel (unleaded/E85), 225.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",30230
Mercedes-Benz E55 AMG 1999,Sedan,Women,"regular unleaded, 349.0 HP, AUTOMATIC, rear wheel drive, Factory Tuner,Luxury,Performance, Midsize","Women Sedan Mercedes-Benz E55 AMG 1999 regular unleaded, 349.0 HP, AUTOMATIC, rear wheel drive, Factory Tuner,Luxury,Performance, Midsize",5878
Mercedes-Benz E55 AMG 2000,Sedan,Women,"regular unleaded, 349.0 HP, AUTOMATIC, rear wheel drive, Factory Tuner,Luxury,Performance, Midsize","Women Sedan Mercedes-Benz E55 AMG 2000 regular unleaded, 349.0 HP, AUTOMATIC, rear wheel drive, Factory Tuner,Luxury,Performance, Midsize",6120
Toyota ECHO 2003,Sedan,Women,"regular unleaded, 108.0 HP, MANUAL, front wheel drive, , Compact","Women Sedan Toyota ECHO 2003 regular unleaded, 108.0 HP, MANUAL, front wheel drive, , Compact",10775
Toyota ECHO 2003,Sedan,Women,"regular unleaded, 108.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Sedan Toyota ECHO 2003 regular unleaded, 108.0 HP, AUTOMATIC, front wheel drive, , Compact",11575
Toyota ECHO 2003,Coupe,Women,"regular unleaded, 108.0 HP, MANUAL, front wheel drive, , Compact","Women Coupe Toyota ECHO 2003 regular unleaded, 108.0 HP, MANUAL, front wheel drive, , Compact",10245
Toyota ECHO 2003,Coupe,Women,"regular unleaded, 108.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Coupe Toyota ECHO 2003 regular unleaded, 108.0 HP, AUTOMATIC, front wheel drive, , Compact",11045
Toyota ECHO 2004,Sedan,Women,"regular unleaded, 108.0 HP, MANUAL, front wheel drive, , Compact","Women Sedan Toyota ECHO 2004 regular unleaded, 108.0 HP, MANUAL, front wheel drive, , Compact",10885
Toyota ECHO 2004,Sedan,Women,"regular unleaded, 108.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Sedan Toyota ECHO 2004 regular unleaded, 108.0 HP, AUTOMATIC, front wheel drive, , Compact",11685
Toyota ECHO 2004,Coupe,Women,"regular unleaded, 108.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Coupe Toyota ECHO 2004 regular unleaded, 108.0 HP, AUTOMATIC, front wheel drive, , Compact",11155
Toyota ECHO 2004,Coupe,Women,"regular unleaded, 108.0 HP, MANUAL, front wheel drive, , Compact","Women Coupe Toyota ECHO 2004 regular unleaded, 108.0 HP, MANUAL, front wheel drive, , Compact",10355
Toyota ECHO 2005,Sedan,Women,"regular unleaded, 108.0 HP, MANUAL, front wheel drive, , Compact","Women Sedan Toyota ECHO 2005 regular unleaded, 108.0 HP, MANUAL, front wheel drive, , Compact",10985
Toyota ECHO 2005,Coupe,Women,"regular unleaded, 108.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Coupe Toyota ECHO 2005 regular unleaded, 108.0 HP, AUTOMATIC, front wheel drive, , Compact",11255
Toyota ECHO 2005,Sedan,Women,"regular unleaded, 108.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Sedan Toyota ECHO 2005 regular unleaded, 108.0 HP, AUTOMATIC, front wheel drive, , Compact",11785
Toyota ECHO 2005,Coupe,Women,"regular unleaded, 108.0 HP, MANUAL, front wheel drive, , Compact","Women Coupe Toyota ECHO 2005 regular unleaded, 108.0 HP, MANUAL, front wheel drive, , Compact",10455
Mitsubishi Eclipse Spyder 2010,Convertible,Women,"regular unleaded, 162.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Convertible Mitsubishi Eclipse Spyder 2010 regular unleaded, 162.0 HP, AUTOMATIC, front wheel drive, , Compact",27799
Mitsubishi Eclipse Spyder 2010,Convertible,Women,"premium unleaded (recommended), 265.0 HP, AUTOMATIC, front wheel drive, Performance, Compact","Women Convertible Mitsubishi Eclipse Spyder 2010 premium unleaded (recommended), 265.0 HP, AUTOMATIC, front wheel drive, Performance, Compact",32599
Mitsubishi Eclipse Spyder 2011,Convertible,Women,"premium unleaded (recommended), 265.0 HP, AUTOMATIC, front wheel drive, Performance, Compact","Women Convertible Mitsubishi Eclipse Spyder 2011 premium unleaded (recommended), 265.0 HP, AUTOMATIC, front wheel drive, Performance, Compact",32599
Mitsubishi Eclipse Spyder 2011,Convertible,Women,"regular unleaded, 162.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Convertible Mitsubishi Eclipse Spyder 2011 regular unleaded, 162.0 HP, AUTOMATIC, front wheel drive, , Compact",27999
Mitsubishi Eclipse Spyder 2012,Convertible,Women,"regular unleaded, 162.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Convertible Mitsubishi Eclipse Spyder 2012 regular unleaded, 162.0 HP, AUTOMATIC, front wheel drive, , Compact",28299
Mitsubishi Eclipse Spyder 2012,Convertible,Women,"premium unleaded (recommended), 265.0 HP, AUTOMATIC, front wheel drive, Performance, Compact","Women Convertible Mitsubishi Eclipse Spyder 2012 premium unleaded (recommended), 265.0 HP, AUTOMATIC, front wheel drive, Performance, Compact",32599
Mitsubishi Eclipse Spyder 2012,Convertible,Women,"regular unleaded, 162.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Convertible Mitsubishi Eclipse Spyder 2012 regular unleaded, 162.0 HP, AUTOMATIC, front wheel drive, , Compact",27999
Mitsubishi Eclipse 2010,2dr Hatchback,Women,"regular unleaded, 162.0 HP, AUTOMATIC, front wheel drive, Hatchback, Compact","Women 2dr Hatchback Mitsubishi Eclipse 2010 regular unleaded, 162.0 HP, AUTOMATIC, front wheel drive, Hatchback, Compact",24699
Mitsubishi Eclipse 2010,2dr Hatchback,Women,"regular unleaded, 162.0 HP, MANUAL, front wheel drive, Hatchback, Compact","Women 2dr Hatchback Mitsubishi Eclipse 2010 regular unleaded, 162.0 HP, MANUAL, front wheel drive, Hatchback, Compact",20699
